id,warehouse_id,bin_code,description,capacity_units,current_occupancy_units,status,created_at
"426","3","WH-SRV-01-A-R02-02-L2","Row 2, Rack 2, Level 2 (A zone)","20","0","active","2024-01-01 00:00:00"
"427","3","WH-SRV-01-A-R02-02-L3","Row 2, Rack 2, Level 3 (A zone)","20","8","active","2024-01-01 00:00:00"
"428","3","WH-SRV-01-A-R02-02-L4","Row 2, Rack 2, Level 4 (A zone)","20","0","active","2024-01-01 00:00:00"
"429","3","WH-SRV-01-A-R02-03-L1","Row 2, Rack 3, Level 1 (A zone)","20","14","active","2024-01-01 00:00:00"
"430","3","WH-SRV-01-A-R02-03-L2","Row 2, Rack 3, Level 2 (A zone)","20","2","active","2024-01-01 00:00:00"
"431","3","WH-SRV-01-A-R02-03-L3","Row 2, Rack 3, Level 3 (A zone)","20","4","active","2024-01-01 00:00:00"
"432","3","WH-SRV-01-A-R02-03-L4","Row 2, Rack 3, Level 4 (A zone)","20","7","active","2024-01-01 00:00:00"
"433","3","WH-SRV-01-A-R02-04-L1","Row 2, Rack 4, Level 1 (A zone)","20","3","active","2024-01-01 00:00:00"
"434","3","WH-SRV-01-A-R02-04-L2","Row 2, Rack 4, Level 2 (A zone)","20","4","active","2024-01-01 00:00:00"
"435","3","WH-SRV-01-A-R02-04-L3","Row 2, Rack 4, Level 3 (A zone)","20","5","active","2024-01-01 00:00:00"
"436","3","WH-SRV-01-A-R02-04-L4","Row 2, Rack 4, Level 4 (A zone)","20","11","active","2024-01-01 00:00:00"
"437","3","WH-SRV-01-A-R02-05-L1","Row 2, Rack 5, Level 1 (A zone)","20","9","active","2024-01-01 00:00:00"
"438","3","WH-SRV-01-A-R02-05-L2","Row 2, Rack 5, Level 2 (A zone)","20","6","active","2024-01-01 00:00:00"
"439","3","WH-SRV-01-A-R02-05-L3","Row 2, Rack 5, Level 3 (A zone)","20","10","active","2024-01-01 00:00:00"
"440","3","WH-SRV-01-A-R02-05-L4","Row 2, Rack 5, Level 4 (A zone)","20","4","active","2024-01-01 00:00:00"
"441","3","WH-SRV-01-A-R03-01-L1","Row 3, Rack 1, Level 1 (A zone)","20","4","active","2024-01-01 00:00:00"
"442","3","WH-SRV-01-A-R03-01-L2","Row 3, Rack 1, Level 2 (A zone)","20","4","active","2024-01-01 00:00:00"
"443","3","WH-SRV-01-A-R03-01-L3","Row 3, Rack 1, Level 3 (A zone)","20","10","active","2024-01-01 00:00:00"
"444","3","WH-SRV-01-A-R03-01-L4","Row 3, Rack 1, Level 4 (A zone)","20","1","active","2024-01-01 00:00:00"
"445","3","WH-SRV-01-A-R03-02-L1","Row 3, Rack 2, Level 1 (A zone)","20","15","active","2024-01-01 00:00:00"
"446","3","WH-SRV-01-A-R03-02-L2","Row 3, Rack 2, Level 2 (A zone)","20","10","active","2024-01-01 00:00:00"
"447","3","WH-SRV-01-A-R03-02-L3","Row 3, Rack 2, Level 3 (A zone)","20","11","active","2024-01-01 00:00:00"
"448","3","WH-SRV-01-A-R03-02-L4","Row 3, Rack 2, Level 4 (A zone)","20","11","active","2024-01-01 00:00:00"
"449","3","WH-SRV-01-A-R03-03-L1","Row 3, Rack 3, Level 1 (A zone)","20","7","active","2024-01-01 00:00:00"
"450","3","WH-SRV-01-A-R03-03-L2","Row 3, Rack 3, Level 2 (A zone)","20","13","active","2024-01-01 00:00:00"
"451","3","WH-SRV-01-A-R03-03-L3","Row 3, Rack 3, Level 3 (A zone)","20","14","active","2024-01-01 00:00:00"
"452","3","WH-SRV-01-A-R03-03-L4","Row 3, Rack 3, Level 4 (A zone)","20","3","active","2024-01-01 00:00:00"
"453","3","WH-SRV-01-A-R03-04-L1","Row 3, Rack 4, Level 1 (A zone)","20","8","active","2024-01-01 00:00:00"
"454","3","WH-SRV-01-A-R03-04-L2","Row 3, Rack 4, Level 2 (A zone)","20","0","active","2024-01-01 00:00:00"
"455","3","WH-SRV-01-A-R03-04-L3","Row 3, Rack 4, Level 3 (A zone)","20","3","active","2024-01-01 00:00:00"
"456","3","WH-SRV-01-A-R03-04-L4","Row 3, Rack 4, Level 4 (A zone)","20","3","active","2024-01-01 00:00:00"
"457","3","WH-SRV-01-A-R03-05-L1","Row 3, Rack 5, Level 1 (A zone)","20","3","active","2024-01-01 00:00:00"
"458","3","WH-SRV-01-A-R03-05-L2","Row 3, Rack 5, Level 2 (A zone)","20","0","active","2024-01-01 00:00:00"
"459","3","WH-SRV-01-A-R03-05-L3","Row 3, Rack 5, Level 3 (A zone)","20","11","active","2024-01-01 00:00:00"
"460","3","WH-SRV-01-A-R03-05-L4","Row 3, Rack 5, Level 4 (A zone)","20","11","active","2024-01-01 00:00:00"
"461","3","WH-SRV-01-B-R04-01-L1","Row 4, Rack 1, Level 1 (B zone)","50","5","active","2024-01-01 00:00:00"
"462","3","WH-SRV-01-B-R04-01-L2","Row 4, Rack 1, Level 2 (B zone)","50","27","active","2024-01-01 00:00:00"
"463","3","WH-SRV-01-B-R04-01-L3","Row 4, Rack 1, Level 3 (B zone)","50","32","active","2024-01-01 00:00:00"
"464","3","WH-SRV-01-B-R04-01-L4","Row 4, Rack 1, Level 4 (B zone)","50","25","active","2024-01-01 00:00:00"
"465","3","WH-SRV-01-B-R04-02-L1","Row 4, Rack 2, Level 1 (B zone)","50","7","active","2024-01-01 00:00:00"
"466","3","WH-SRV-01-B-R04-02-L2","Row 4, Rack 2, Level 2 (B zone)","50","22","active","2024-01-01 00:00:00"
"467","3","WH-SRV-01-B-R04-02-L3","Row 4, Rack 2, Level 3 (B zone)","50","6","active","2024-01-01 00:00:00"
"468","3","WH-SRV-01-B-R04-02-L4","Row 4, Rack 2, Level 4 (B zone)","50","33","active","2024-01-01 00:00:00"
"469","3","WH-SRV-01-B-R04-03-L1","Row 4, Rack 3, Level 1 (B zone)","50","23","active","2024-01-01 00:00:00"
"470","3","WH-SRV-01-B-R04-03-L2","Row 4, Rack 3, Level 2 (B zone)","50","40","active","2024-01-01 00:00:00"
"471","3","WH-SRV-01-B-R04-03-L3","Row 4, Rack 3, Level 3 (B zone)","50","14","active","2024-01-01 00:00:00"
"472","3","WH-SRV-01-B-R04-03-L4","Row 4, Rack 3, Level 4 (B zone)","50","0","active","2024-01-01 00:00:00"
"473","3","WH-SRV-01-B-R04-04-L1","Row 4, Rack 4, Level 1 (B zone)","50","10","active","2024-01-01 00:00:00"
"474","3","WH-SRV-01-B-R04-04-L2","Row 4, Rack 4, Level 2 (B zone)","50","4","active","2024-01-01 00:00:00"
"475","3","WH-SRV-01-B-R04-04-L3","Row 4, Rack 4, Level 3 (B zone)","50","23","active","2024-01-01 00:00:00"
"476","3","WH-SRV-01-B-R04-04-L4","Row 4, Rack 4, Level 4 (B zone)","50","30","active","2024-01-01 00:00:00"
"477","3","WH-SRV-01-B-R04-05-L1","Row 4, Rack 5, Level 1 (B zone)","50","6","active","2024-01-01 00:00:00"
"478","3","WH-SRV-01-B-R04-05-L2","Row 4, Rack 5, Level 2 (B zone)","50","39","active","2024-01-01 00:00:00"
"479","3","WH-SRV-01-B-R04-05-L3","Row 4, Rack 5, Level 3 (B zone)","50","38","active","2024-01-01 00:00:00"
"480","3","WH-SRV-01-B-R04-05-L4","Row 4, Rack 5, Level 4 (B zone)","50","30","active","2024-01-01 00:00:00"
"481","3","WH-SRV-01-B-R05-01-L1","Row 5, Rack 1, Level 1 (B zone)","50","15","active","2024-01-01 00:00:00"
"482","3","WH-SRV-01-B-R05-01-L2","Row 5, Rack 1, Level 2 (B zone)","50","4","active","2024-01-01 00:00:00"
"483","3","WH-SRV-01-B-R05-01-L3","Row 5, Rack 1, Level 3 (B zone)","50","32","active","2024-01-01 00:00:00"
"484","3","WH-SRV-01-B-R05-01-L4","Row 5, Rack 1, Level 4 (B zone)","50","16","active","2024-01-01 00:00:00"
"485","3","WH-SRV-01-B-R05-02-L1","Row 5, Rack 2, Level 1 (B zone)","50","11","active","2024-01-01 00:00:00"
"486","3","WH-SRV-01-B-R05-02-L2","Row 5, Rack 2, Level 2 (B zone)","50","29","active","2024-01-01 00:00:00"
"487","3","WH-SRV-01-B-R05-02-L3","Row 5, Rack 2, Level 3 (B zone)","50","9","active","2024-01-01 00:00:00"
"488","3","WH-SRV-01-B-R05-02-L4","Row 5, Rack 2, Level 4 (B zone)","50","27","active","2024-01-01 00:00:00"
"489","3","WH-SRV-01-B-R05-03-L1","Row 5, Rack 3, Level 1 (B zone)","50","26","active","2024-01-01 00:00:00"
"490","3","WH-SRV-01-B-R05-03-L2","Row 5, Rack 3, Level 2 (B zone)","50","15","active","2024-01-01 00:00:00"
"491","3","WH-SRV-01-B-R05-03-L3","Row 5, Rack 3, Level 3 (B zone)","50","26","active","2024-01-01 00:00:00"
"492","3","WH-SRV-01-B-R05-03-L4","Row 5, Rack 3, Level 4 (B zone)","50","18","active","2024-01-01 00:00:00"
"493","3","WH-SRV-01-B-R05-04-L1","Row 5, Rack 4, Level 1 (B zone)","50","25","active","2024-01-01 00:00:00"
"494","3","WH-SRV-01-B-R05-04-L2","Row 5, Rack 4, Level 2 (B zone)","50","3","active","2024-01-01 00:00:00"
"495","3","WH-SRV-01-B-R05-04-L3","Row 5, Rack 4, Level 3 (B zone)","50","13","active","2024-01-01 00:00:00"
"496","3","WH-SRV-01-B-R05-04-L4","Row 5, Rack 4, Level 4 (B zone)","50","32","active","2024-01-01 00:00:00"
"497","3","WH-SRV-01-B-R05-05-L1","Row 5, Rack 5, Level 1 (B zone)","50","24","active","2024-01-01 00:00:00"
"498","3","WH-SRV-01-B-R05-05-L2","Row 5, Rack 5, Level 2 (B zone)","50","35","active","2024-01-01 00:00:00"
"499","3","WH-SRV-01-B-R05-05-L3","Row 5, Rack 5, Level 3 (B zone)","50","30","active","2024-01-01 00:00:00"
"500","3","WH-SRV-01-B-R05-05-L4","Row 5, Rack 5, Level 4 (B zone)","50","25","active","2024-01-01 00:00:00"
"501","3","WH-SRV-01-B-R06-01-L1","Row 6, Rack 1, Level 1 (B zone)","50","0","active","2024-01-01 00:00:00"
"502","3","WH-SRV-01-B-R06-01-L2","Row 6, Rack 1, Level 2 (B zone)","50","14","active","2024-01-01 00:00:00"
"503","3","WH-SRV-01-B-R06-01-L3","Row 6, Rack 1, Level 3 (B zone)","50","6","active","2024-01-01 00:00:00"
"504","3","WH-SRV-01-B-R06-01-L4","Row 6, Rack 1, Level 4 (B zone)","50","32","active","2024-01-01 00:00:00"
"505","3","WH-SRV-01-B-R06-02-L1","Row 6, Rack 2, Level 1 (B zone)","50","30","active","2024-01-01 00:00:00"
"506","3","WH-SRV-01-B-R06-02-L2","Row 6, Rack 2, Level 2 (B zone)","50","26","active","2024-01-01 00:00:00"
"507","3","WH-SRV-01-B-R06-02-L3","Row 6, Rack 2, Level 3 (B zone)","50","0","active","2024-01-01 00:00:00"
"508","3","WH-SRV-01-B-R06-02-L4","Row 6, Rack 2, Level 4 (B zone)","50","39","active","2024-01-01 00:00:00"
"509","3","WH-SRV-01-B-R06-03-L1","Row 6, Rack 3, Level 1 (B zone)","50","33","active","2024-01-01 00:00:00"
"510","3","WH-SRV-01-B-R06-03-L2","Row 6, Rack 3, Level 2 (B zone)","50","17","active","2024-01-01 00:00:00"
"511","3","WH-SRV-01-B-R06-03-L3","Row 6, Rack 3, Level 3 (B zone)","50","10","active","2024-01-01 00:00:00"
"512","3","WH-SRV-01-B-R06-03-L4","Row 6, Rack 3, Level 4 (B zone)","50","17","active","2024-01-01 00:00:00"
"513","3","WH-SRV-01-B-R06-04-L1","Row 6, Rack 4, Level 1 (B zone)","50","15","active","2024-01-01 00:00:00"
"514","3","WH-SRV-01-B-R06-04-L2","Row 6, Rack 4, Level 2 (B zone)","50","20","active","2024-01-01 00:00:00"
"515","3","WH-SRV-01-B-R06-04-L3","Row 6, Rack 4, Level 3 (B zone)","50","20","active","2024-01-01 00:00:00"
"516","3","WH-SRV-01-B-R06-04-L4","Row 6, Rack 4, Level 4 (B zone)","50","35","active","2024-01-01 00:00:00"
"517","3","WH-SRV-01-B-R06-05-L1","Row 6, Rack 5, Level 1 (B zone)","50","4","active","2024-01-01 00:00:00"
"518","3","WH-SRV-01-B-R06-05-L2","Row 6, Rack 5, Level 2 (B zone)","50","28","active","2024-01-01 00:00:00"
"519","3","WH-SRV-01-B-R06-05-L3","Row 6, Rack 5, Level 3 (B zone)","50","31","active","2024-01-01 00:00:00"
"520","3","WH-SRV-01-B-R06-05-L4","Row 6, Rack 5, Level 4 (B zone)","50","23","active","2024-01-01 00:00:00"
"521","3","WH-SRV-01-C-R07-01-L1","Row 7, Rack 1, Level 1 (C zone)","50","35","active","2024-01-01 00:00:00"
"522","3","WH-SRV-01-C-R07-01-L2","Row 7, Rack 1, Level 2 (C zone)","50","37","active","2024-01-01 00:00:00"
"523","3","WH-SRV-01-C-R07-01-L3","Row 7, Rack 1, Level 3 (C zone)","50","3","active","2024-01-01 00:00:00"
"524","3","WH-SRV-01-C-R07-01-L4","Row 7, Rack 1, Level 4 (C zone)","50","11","active","2024-01-01 00:00:00"
"525","3","WH-SRV-01-C-R07-02-L1","Row 7, Rack 2, Level 1 (C zone)","50","28","active","2024-01-01 00:00:00"
"526","3","WH-SRV-01-C-R07-02-L2","Row 7, Rack 2, Level 2 (C zone)","50","10","active","2024-01-01 00:00:00"
"527","3","WH-SRV-01-C-R07-02-L3","Row 7, Rack 2, Level 3 (C zone)","50","21","active","2024-01-01 00:00:00"
"528","3","WH-SRV-01-C-R07-02-L4","Row 7, Rack 2, Level 4 (C zone)","50","13","active","2024-01-01 00:00:00"
"529","3","WH-SRV-01-C-R07-03-L1","Row 7, Rack 3, Level 1 (C zone)","50","2","active","2024-01-01 00:00:00"
"530","3","WH-SRV-01-C-R07-03-L2","Row 7, Rack 3, Level 2 (C zone)","50","18","active","2024-01-01 00:00:00"
"531","3","WH-SRV-01-C-R07-03-L3","Row 7, Rack 3, Level 3 (C zone)","50","14","active","2024-01-01 00:00:00"
"532","3","WH-SRV-01-C-R07-03-L4","Row 7, Rack 3, Level 4 (C zone)","50","4","active","2024-01-01 00:00:00"
"533","3","WH-SRV-01-C-R07-04-L1","Row 7, Rack 4, Level 1 (C zone)","50","22","active","2024-01-01 00:00:00"
"534","3","WH-SRV-01-C-R07-04-L2","Row 7, Rack 4, Level 2 (C zone)","50","28","active","2024-01-01 00:00:00"
"535","3","WH-SRV-01-C-R07-04-L3","Row 7, Rack 4, Level 3 (C zone)","50","15","active","2024-01-01 00:00:00"
"536","3","WH-SRV-01-C-R07-04-L4","Row 7, Rack 4, Level 4 (C zone)","50","13","active","2024-01-01 00:00:00"
"537","3","WH-SRV-01-C-R07-05-L1","Row 7, Rack 5, Level 1 (C zone)","50","33","active","2024-01-01 00:00:00"
"538","3","WH-SRV-01-C-R07-05-L2","Row 7, Rack 5, Level 2 (C zone)","50","13","active","2024-01-01 00:00:00"
"539","3","WH-SRV-01-C-R07-05-L3","Row 7, Rack 5, Level 3 (C zone)","50","25","active","2024-01-01 00:00:00"
"540","3","WH-SRV-01-C-R07-05-L4","Row 7, Rack 5, Level 4 (C zone)","50","8","active","2024-01-01 00:00:00"
"541","3","WH-SRV-01-C-R08-01-L1","Row 8, Rack 1, Level 1 (C zone)","50","18","active","2024-01-01 00:00:00"
"542","3","WH-SRV-01-C-R08-01-L2","Row 8, Rack 1, Level 2 (C zone)","50","4","active","2024-01-01 00:00:00"
"543","3","WH-SRV-01-C-R08-01-L3","Row 8, Rack 1, Level 3 (C zone)","50","15","active","2024-01-01 00:00:00"
"544","3","WH-SRV-01-C-R08-01-L4","Row 8, Rack 1, Level 4 (C zone)","50","15","active","2024-01-01 00:00:00"
"545","3","WH-SRV-01-C-R08-02-L1","Row 8, Rack 2, Level 1 (C zone)","50","38","active","2024-01-01 00:00:00"
"546","3","WH-SRV-01-C-R08-02-L2","Row 8, Rack 2, Level 2 (C zone)","50","19","active","2024-01-01 00:00:00"
"547","3","WH-SRV-01-C-R08-02-L3","Row 8, Rack 2, Level 3 (C zone)","50","0","active","2024-01-01 00:00:00"
"548","3","WH-SRV-01-C-R08-02-L4","Row 8, Rack 2, Level 4 (C zone)","50","14","active","2024-01-01 00:00:00"
"549","3","WH-SRV-01-C-R08-03-L1","Row 8, Rack 3, Level 1 (C zone)","50","34","active","2024-01-01 00:00:00"
"550","3","WH-SRV-01-C-R08-03-L2","Row 8, Rack 3, Level 2 (C zone)","50","27","active","2024-01-01 00:00:00"
"551","3","WH-SRV-01-C-R08-03-L3","Row 8, Rack 3, Level 3 (C zone)","50","26","active","2024-01-01 00:00:00"
"552","3","WH-SRV-01-C-R08-03-L4","Row 8, Rack 3, Level 4 (C zone)","50","7","active","2024-01-01 00:00:00"
"553","3","WH-SRV-01-C-R08-04-L1","Row 8, Rack 4, Level 1 (C zone)","50","18","active","2024-01-01 00:00:00"
"554","3","WH-SRV-01-C-R08-04-L2","Row 8, Rack 4, Level 2 (C zone)","50","32","active","2024-01-01 00:00:00"
"555","3","WH-SRV-01-C-R08-04-L3","Row 8, Rack 4, Level 3 (C zone)","50","0","active","2024-01-01 00:00:00"
"556","3","WH-SRV-01-C-R08-04-L4","Row 8, Rack 4, Level 4 (C zone)","50","38","active","2024-01-01 00:00:00"
"557","3","WH-SRV-01-C-R08-05-L1","Row 8, Rack 5, Level 1 (C zone)","50","23","active","2024-01-01 00:00:00"
"558","3","WH-SRV-01-C-R08-05-L2","Row 8, Rack 5, Level 2 (C zone)","50","36","active","2024-01-01 00:00:00"
"559","3","WH-SRV-01-C-R08-05-L3","Row 8, Rack 5, Level 3 (C zone)","50","2","active","2024-01-01 00:00:00"
"560","3","WH-SRV-01-C-R08-05-L4","Row 8, Rack 5, Level 4 (C zone)","50","15","active","2024-01-01 00:00:00"
"561","3","WH-SRV-01-D-R09-01-L1","Row 9, Rack 1, Level 1 (D zone)","100","34","active","2024-01-01 00:00:00"
"562","3","WH-SRV-01-D-R09-01-L2","Row 9, Rack 1, Level 2 (D zone)","100","36","active","2024-01-01 00:00:00"
"563","3","WH-SRV-01-D-R09-01-L3","Row 9, Rack 1, Level 3 (D zone)","100","30","active","2024-01-01 00:00:00"
"564","3","WH-SRV-01-D-R09-01-L4","Row 9, Rack 1, Level 4 (D zone)","100","48","active","2024-01-01 00:00:00"
"565","3","WH-SRV-01-D-R09-02-L1","Row 9, Rack 2, Level 1 (D zone)","100","18","active","2024-01-01 00:00:00"
"566","3","WH-SRV-01-D-R09-02-L2","Row 9, Rack 2, Level 2 (D zone)","100","46","active","2024-01-01 00:00:00"
"567","3","WH-SRV-01-D-R09-02-L3","Row 9, Rack 2, Level 3 (D zone)","100","48","active","2024-01-01 00:00:00"
"568","3","WH-SRV-01-D-R09-02-L4","Row 9, Rack 2, Level 4 (D zone)","100","67","active","2024-01-01 00:00:00"
"569","3","WH-SRV-01-D-R09-03-L1","Row 9, Rack 3, Level 1 (D zone)","100","23","active","2024-01-01 00:00:00"
"570","3","WH-SRV-01-D-R09-03-L2","Row 9, Rack 3, Level 2 (D zone)","100","28","active","2024-01-01 00:00:00"
"571","3","WH-SRV-01-D-R09-03-L3","Row 9, Rack 3, Level 3 (D zone)","100","9","active","2024-01-01 00:00:00"
"572","3","WH-SRV-01-D-R09-03-L4","Row 9, Rack 3, Level 4 (D zone)","100","44","active","2024-01-01 00:00:00"
"573","3","WH-SRV-01-D-R09-04-L1","Row 9, Rack 4, Level 1 (D zone)","100","31","active","2024-01-01 00:00:00"
"574","3","WH-SRV-01-D-R09-04-L2","Row 9, Rack 4, Level 2 (D zone)","100","59","active","2024-01-01 00:00:00"
"575","3","WH-SRV-01-D-R09-04-L3","Row 9, Rack 4, Level 3 (D zone)","100","26","active","2024-01-01 00:00:00"
"576","3","WH-SRV-01-D-R09-04-L4","Row 9, Rack 4, Level 4 (D zone)","100","4","active","2024-01-01 00:00:00"
"577","3","WH-SRV-01-D-R09-05-L1","Row 9, Rack 5, Level 1 (D zone)","100","16","active","2024-01-01 00:00:00"
"578","3","WH-SRV-01-D-R09-05-L2","Row 9, Rack 5, Level 2 (D zone)","100","34","active","2024-01-01 00:00:00"
"579","3","WH-SRV-01-D-R09-05-L3","Row 9, Rack 5, Level 3 (D zone)","100","8","active","2024-01-01 00:00:00"
"580","3","WH-SRV-01-D-R09-05-L4","Row 9, Rack 5, Level 4 (D zone)","100","55","active","2024-01-01 00:00:00"
"581","3","WH-SRV-01-D-R10-01-L1","Row 10, Rack 1, Level 1 (D zone)","100","37","active","2024-01-01 00:00:00"
"582","3","WH-SRV-01-D-R10-01-L2","Row 10, Rack 1, Level 2 (D zone)","100","2","active","2024-01-01 00:00:00"
"583","3","WH-SRV-01-D-R10-01-L3","Row 10, Rack 1, Level 3 (D zone)","100","18","active","2024-01-01 00:00:00"
"584","3","WH-SRV-01-D-R10-01-L4","Row 10, Rack 1, Level 4 (D zone)","100","69","active","2024-01-01 00:00:00"
"585","3","WH-SRV-01-D-R10-02-L1","Row 10, Rack 2, Level 1 (D zone)","100","55","active","2024-01-01 00:00:00"
"586","3","WH-SRV-01-D-R10-02-L2","Row 10, Rack 2, Level 2 (D zone)","100","75","active","2024-01-01 00:00:00"
"587","3","WH-SRV-01-D-R10-02-L3","Row 10, Rack 2, Level 3 (D zone)","100","78","active","2024-01-01 00:00:00"
"588","3","WH-SRV-01-D-R10-02-L4","Row 10, Rack 2, Level 4 (D zone)","100","77","active","2024-01-01 00:00:00"
"589","3","WH-SRV-01-D-R10-03-L1","Row 10, Rack 3, Level 1 (D zone)","100","8","active","2024-01-01 00:00:00"
"590","3","WH-SRV-01-D-R10-03-L2","Row 10, Rack 3, Level 2 (D zone)","100","51","active","2024-01-01 00:00:00"
"591","3","WH-SRV-01-D-R10-03-L3","Row 10, Rack 3, Level 3 (D zone)","100","27","active","2024-01-01 00:00:00"
"592","3","WH-SRV-01-D-R10-03-L4","Row 10, Rack 3, Level 4 (D zone)","100","29","active","2024-01-01 00:00:00"
"593","3","WH-SRV-01-D-R10-04-L1","Row 10, Rack 4, Level 1 (D zone)","100","1","active","2024-01-01 00:00:00"
"594","3","WH-SRV-01-D-R10-04-L2","Row 10, Rack 4, Level 2 (D zone)","100","24","active","2024-01-01 00:00:00"
"595","3","WH-SRV-01-D-R10-04-L3","Row 10, Rack 4, Level 3 (D zone)","100","47","active","2024-01-01 00:00:00"
"596","3","WH-SRV-01-D-R10-04-L4","Row 10, Rack 4, Level 4 (D zone)","100","20","active","2024-01-01 00:00:00"
"597","3","WH-SRV-01-D-R10-05-L1","Row 10, Rack 5, Level 1 (D zone)","100","20","active","2024-01-01 00:00:00"
"598","3","WH-SRV-01-D-R10-05-L2","Row 10, Rack 5, Level 2 (D zone)","100","74","active","2024-01-01 00:00:00"
"599","3","WH-SRV-01-D-R10-05-L3","Row 10, Rack 5, Level 3 (D zone)","100","72","active","2024-01-01 00:00:00"
"600","3","WH-SRV-01-D-R10-05-L4","Row 10, Rack 5, Level 4 (D zone)","100","25","active","2024-01-01 00:00:00"
"601","4","WH-HCM-02-A-R01-01-L1","Row 1, Rack 1, Level 1 (A zone)","20","7","active","2024-01-01 00:00:00"
"602","4","WH-HCM-02-A-R01-01-L2","Row 1, Rack 1, Level 2 (A zone)","20","14","active","2024-01-01 00:00:00"
"603","4","WH-HCM-02-A-R01-01-L3","Row 1, Rack 1, Level 3 (A zone)","20","6","active","2024-01-01 00:00:00"
"604","4","WH-HCM-02-A-R01-01-L4","Row 1, Rack 1, Level 4 (A zone)","20","10","active","2024-01-01 00:00:00"
"605","4","WH-HCM-02-A-R01-02-L1","Row 1, Rack 2, Level 1 (A zone)","20","0","active","2024-01-01 00:00:00"
"606","4","WH-HCM-02-A-R01-02-L2","Row 1, Rack 2, Level 2 (A zone)","20","8","active","2024-01-01 00:00:00"
"607","4","WH-HCM-02-A-R01-02-L3","Row 1, Rack 2, Level 3 (A zone)","20","11","active","2024-01-01 00:00:00"
"608","4","WH-HCM-02-A-R01-02-L4","Row 1, Rack 2, Level 4 (A zone)","20","8","active","2024-01-01 00:00:00"
"609","4","WH-HCM-02-A-R01-03-L1","Row 1, Rack 3, Level 1 (A zone)","20","15","active","2024-01-01 00:00:00"
"610","4","WH-HCM-02-A-R01-03-L2","Row 1, Rack 3, Level 2 (A zone)","20","0","active","2024-01-01 00:00:00"
"611","4","WH-HCM-02-A-R01-03-L3","Row 1, Rack 3, Level 3 (A zone)","20","10","active","2024-01-01 00:00:00"
"612","4","WH-HCM-02-A-R01-03-L4","Row 1, Rack 3, Level 4 (A zone)","20","5","active","2024-01-01 00:00:00"
"613","4","WH-HCM-02-A-R01-04-L1","Row 1, Rack 4, Level 1 (A zone)","20","15","active","2024-01-01 00:00:00"
"614","4","WH-HCM-02-A-R01-04-L2","Row 1, Rack 4, Level 2 (A zone)","20","9","active","2024-01-01 00:00:00"
"615","4","WH-HCM-02-A-R01-04-L3","Row 1, Rack 4, Level 3 (A zone)","20","3","active","2024-01-01 00:00:00"
"616","4","WH-HCM-02-A-R01-04-L4","Row 1, Rack 4, Level 4 (A zone)","20","15","active","2024-01-01 00:00:00"
"617","4","WH-HCM-02-A-R01-05-L1","Row 1, Rack 5, Level 1 (A zone)","20","15","active","2024-01-01 00:00:00"
"618","4","WH-HCM-02-A-R01-05-L2","Row 1, Rack 5, Level 2 (A zone)","20","3","active","2024-01-01 00:00:00"
"619","4","WH-HCM-02-A-R01-05-L3","Row 1, Rack 5, Level 3 (A zone)","20","6","active","2024-01-01 00:00:00"
"620","4","WH-HCM-02-A-R01-05-L4","Row 1, Rack 5, Level 4 (A zone)","20","13","active","2024-01-01 00:00:00"
"621","4","WH-HCM-02-A-R02-01-L1","Row 2, Rack 1, Level 1 (A zone)","20","9","active","2024-01-01 00:00:00"
"622","4","WH-HCM-02-A-R02-01-L2","Row 2, Rack 1, Level 2 (A zone)","20","10","active","2024-01-01 00:00:00"
"623","4","WH-HCM-02-A-R02-01-L3","Row 2, Rack 1, Level 3 (A zone)","20","9","active","2024-01-01 00:00:00"
"624","4","WH-HCM-02-A-R02-01-L4","Row 2, Rack 1, Level 4 (A zone)","20","4","active","2024-01-01 00:00:00"
"625","4","WH-HCM-02-A-R02-02-L1","Row 2, Rack 2, Level 1 (A zone)","20","1","active","2024-01-01 00:00:00"
"626","4","WH-HCM-02-A-R02-02-L2","Row 2, Rack 2, Level 2 (A zone)","20","14","active","2024-01-01 00:00:00"
"627","4","WH-HCM-02-A-R02-02-L3","Row 2, Rack 2, Level 3 (A zone)","20","14","active","2024-01-01 00:00:00"
"628","4","WH-HCM-02-A-R02-02-L4","Row 2, Rack 2, Level 4 (A zone)","20","14","active","2024-01-01 00:00:00"
"629","4","WH-HCM-02-A-R02-03-L1","Row 2, Rack 3, Level 1 (A zone)","20","6","active","2024-01-01 00:00:00"
"630","4","WH-HCM-02-A-R02-03-L2","Row 2, Rack 3, Level 2 (A zone)","20","3","active","2024-01-01 00:00:00"
"631","4","WH-HCM-02-A-R02-03-L3","Row 2, Rack 3, Level 3 (A zone)","20","4","active","2024-01-01 00:00:00"
"632","4","WH-HCM-02-A-R02-03-L4","Row 2, Rack 3, Level 4 (A zone)","20","4","active","2024-01-01 00:00:00"
"633","4","WH-HCM-02-A-R02-04-L1","Row 2, Rack 4, Level 1 (A zone)","20","5","active","2024-01-01 00:00:00"
"634","4","WH-HCM-02-A-R02-04-L2","Row 2, Rack 4, Level 2 (A zone)","20","4","active","2024-01-01 00:00:00"
"635","4","WH-HCM-02-A-R02-04-L3","Row 2, Rack 4, Level 3 (A zone)","20","8","active","2024-01-01 00:00:00"
"636","4","WH-HCM-02-A-R02-04-L4","Row 2, Rack 4, Level 4 (A zone)","20","12","active","2024-01-01 00:00:00"
